tau,TAMSD_free
21.150000000000002,67.14735747579873
21.200000000000003,67.27732528393635
21.25,67.40630393968705
21.3,67.53378442324683
21.35,67.66146276962291
21.400000000000002,67.78806047455186
21.450000000000003,67.91341329204235
21.5,68.0390144012162
21.55,68.16451313053834
21.6,68.28965697108865
21.650000000000002,68.41388044141897
21.700000000000003,68.53750102840192
21.75,68.6602363864758
21.8,68.78253849238403
21.85,68.90435340904337
21.900000000000002,69.02618359183774
21.950000000000003,69.14744158125364
22.0,69.26812592185341
22.05,69.3881945992292
22.1,69.50860209844807
22.150000000000002,69.62923984254677
22.200000000000003,69.74905879619762
22.25,69.86782834235058
22.3,69.98616643172431
22.35,70.10456739557583
22.400000000000002,70.22264208879015
22.450000000000003,70.3403228685189
22.5,70.45817952114996
22.55,70.57627740540963
22.6,70.6942207968989
22.650000000000002,70.81204218080703
22.700000000000003,70.9292542757188
22.75,71.0472219385184
22.8,71.16548678717128
22.85,71.28357145345683
22.900000000000002,71.40100332367277
22.950000000000003,71.51838236103016
23.0,71.6362477444057
23.05,71.7538542017802
23.1,71.87167365820406
23.150000000000002,71.9890807233177
23.200000000000003,72.10665447051382
23.25,72.223752063492
23.3,72.3416714357765
23.35,72.46029767929139
23.400000000000002,72.57940129197328
23.450000000000003,72.69804776168618
23.5,72.817436010558
23.55,72.93680328164105
23.6,73.05589843726843
23.650000000000002,73.17569943271478
23.700000000000003,73.29578233620381
23.75,73.41638976730702
23.8,73.53732737992472
23.85,73.6589425020696
23.900000000000002,73.78073158042417
23.950000000000003,73.90209861028247
24.0,74.02309198971953
24.05,74.14431733105606
24.1,74.26663201286783
24.150000000000002,74.38868409021465
24.200000000000003,74.5112153508962
24.25,74.6339476022182
24.3,74.75744599476486
24.35,74.88095012756305
24.400000000000002,75.00477604272199
24.450000000000003,75.12925914220297
24.5,75.25390690671959
24.55,75.37759027733547
24.6,75.50194832341401
24.650000000000002,75.62653857860457
24.700000000000003,75.75205892817941
24.75,75.87766457406505
24.8,76.00359617560464
24.85,76.12883525662237
24.900000000000002,76.25359839754213
24.950000000000003,76.37840999615977
25.0,76.50291560391129
25.05,76.62768194058172
25.1,76.75239767865581
25.150000000000002,76.87669695382652
25.200000000000003,77.00139015395318
25.25,77.12603060022731
25.3,77.25097187861967
25.35,77.37655383987641
25.400000000000002,77.50240883812586
25.450000000000003,77.62846877382795
25.5,77.75547308324354
25.55,77.8827926481232
25.6,78.01061074279659
25.650000000000002,78.13851758717588
25.700000000000003,78.26623168805486
25.75,78.39453112768324
25.8,78.52287971164652
25.85,78.65139611883242
25.900000000000002,78.77908077443668
25.950000000000003,78.90701807496085
26.0,79.03563159714194
26.05,79.16483239213316
26.1,79.29378144528019
26.150000000000002,79.42368175461154
26.200000000000003,79.55399677758567
26.25,79.6854476323447
26.3,79.81733820359979
26.35,79.94940155859322
26.400000000000002,80.082262474923
26.450000000000003,80.21515153141428
26.5,80.34896156892243
26.55,80.48287606410885
26.6,80.6163926975791
26.650000000000002,80.75010478558634
26.700000000000003,80.88423084469925
26.75,81.01836451794253
26.8,81.15213187067079
26.85,81.28634289904768
26.900000000000002,81.42195971077987
26.950000000000003,81.5569027142357
27.0,81.69123742885115
27.05,81.82641745705364
27.1,81.9623715537918
27.150000000000002,82.09883635843602
27.200000000000003,82.23606913477464
27.25,82.37334101925447
27.3,82.51147479959248
27.35,82.64997015889818
27.400000000000002,82.7894455182739
27.450000000000003,82.92917876745398
27.5,83.07009732241853
27.55,83.21182866345922
27.6,83.35388136703688
27.650000000000002,83.49644216122597
27.700000000000003,83.63915141799679
27.75,83.78207215723683
27.8,83.9256993096773
27.85,84.06947801420061
27.900000000000002,84.21359843115752
27.950000000000003,84.35810864618188
28.0,84.50292992616593
28.05,84.64859599434104
28.1,84.79442644598069
28.150000000000002,84.94078655629457
28.200000000000003,85.08815331593102
28.25,85.23654039570984
28.3,85.38540353423772
28.35,85.53435960716736
28.400000000000002,85.68429680324581
28.450000000000003,85.83429245990429
28.5,85.98523162002424
28.55,86.13646955206082
28.6,86.28832289076283
28.650000000000002,86.44219721572516
28.700000000000003,86.59630801723844
28.75,86.7516417769417
28.8,86.90736857149601
28.85,87.06284218806982
28.900000000000002,87.21924936941899
28.950000000000003,87.37627938847949
29.0,87.53392183016327
29.05,87.69195627288198
29.1,87.85063175874829
29.150000000000002,88.01016741566568
29.200000000000003,88.17194163566599
29.25,88.335503140072
29.3,88.49931779199325
29.35,88.66415307985305
29.400000000000002,88.82984160553676
29.450000000000003,88.99493228450893
29.5,89.16026631963751
29.55,89.32567552175269
29.6,89.49195281335223
29.650000000000002,89.65861297355072
29.700000000000003,89.82578003878704
29.75,89.99460080315365
29.8,90.16356930939585
29.85,90.33263730781974
29.900000000000002,90.50194003416506
29.950000000000003,90.67171777705731
30.0,90.84164117696919
30.05,91.01256527629796
30.1,91.18324262330889
30.150000000000002,91.3546498948565
30.200000000000003,91.52604702783881
30.25,91.69748993273723
30.3,91.86858663729187
30.35,92.04048552567697
30.400000000000002,92.21355291639878
30.450000000000003,92.38654879075906
30.5,92.56053530840055
30.55,92.73464803304795
30.6,92.90961611533564
30.650000000000002,93.08535056864338
30.700000000000003,93.26136257415935
30.75,93.43819206171344
30.8,93.61434171873154
30.85,93.79037842567925
30.900000000000002,93.96726715502786
30.950000000000003,94.14513713422963
31.0,94.3234024102632
31.05,94.50213555448494
31.1,94.68100554212909
31.150000000000002,94.8603212228486
31.200000000000003,95.03958710584183
31.25,95.2188915174125
31.3,95.39877152357622
31.35,95.57879215013102
31.400000000000002,95.7594768245704
31.450000000000003,95.94046058553076
31.5,96.1213430916638
31.55,96.3024903000839
31.6,96.48431754412964
31.650000000000002,96.66605210008272
31.700000000000003,96.8487681600493
31.75,97.03234130490432
31.8,97.2158768584787
31.85,97.39932282335111
31.900000000000002,97.58212965417161
31.950000000000003,97.76526590728282
32.0,97.94891573129668
32.050000000000004,98.1325689601939
32.1,98.3154420895703
32.15,98.49874279127799
32.2,98.6825557574492
32.25,98.86716058478481
32.300000000000004,99.05222971216394
32.35,99.23780659751138
32.4,99.42407846974884
32.45,99.61077109291047
32.5,99.79706167209629
32.550000000000004,99.98401760996349
32.6,100.17051489438187
32.65,100.35688760335991
32.7,100.54324735361762
32.75,100.72912304011676
32.800000000000004,100.91494244832784
32.85,101.10143257141887
32.9,101.28854199962369
32.95,101.47566064618594
33.0,101.66376970010356
33.050000000000004,101.85123689162967
33.1,102.03958708275304
33.15,102.22759449209018
33.2,102.41613003809756
33.25,102.60426051151735
33.300000000000004,102.79236958824953
33.35,102.98144866490959
33.4,103.17098019436412
33.45,103.36108294134257
33.5,103.55148404973896
33.550000000000004,103.74187442773109
33.6,103.93335040832416
33.65,104.12558852564769
33.7,104.3185176823583
33.75,104.51125328305021
33.800000000000004,104.7043732553269
33.85,104.89737111635127
33.9,105.09059133041973
33.95,105.28335761171816
34.0,105.4763126712797
34.050000000000004,105.66959040201651
34.1,105.86401587011936
34.15,106.05860027882815
34.2,106.25345144861642
34.25,106.44911975584783
34.300000000000004,106.64554372841575
34.35,106.84187646582642
34.4,107.03831479017107
34.45,107.23476915963616
34.5,107.43125201787043
34.550000000000004,107.62799602973966
34.6,107.82484880985697
34.65,108.02147987523327
34.7,108.2180116017424
34.75,108.41423982555047
34.800000000000004,108.61032529290038
34.85,108.80718209238832
34.9,109.00359986209972
34.95,109.19916164617935
35.0,109.39406298474243
35.050000000000004,109.58870444662122
35.1,109.78313407800553
35.15,109.97686132963855
35.2,110.17078992670594
35.25,110.36375514245165
35.300000000000004,110.55728784051836
35.35,110.75066269249798
35.4,110.94386115142743
35.45,111.13712421052941
35.5,111.32957774312864
35.550000000000004,111.52250951388294
35.6,111.71516802107487
35.65,111.90854341293966
35.7,112.10165092653872
35.75,112.29435963508851
35.800000000000004,112.48686345080334
35.85,112.67874396648763
35.9,112.86962219330763
35.95,113.05955636883212
36.0,113.24837985632487
36.050000000000004,113.43706699342482
36.1,113.62570811886111
36.15,113.81423245907959
36.2,114.0019849012182
36.25,114.18886076071544
36.300000000000004,114.37468390786687
36.35,114.55958874503693
36.4,114.74356322873285
36.45,114.9272221088564
36.5,115.10957907760434
36.550000000000004,115.2917677902664
36.6,115.47296174091062
36.65,115.6535125048953
36.7,115.83353428936498
36.75,116.01298447495992
36.800000000000004,116.19204023102287
36.85,116.37132885156751
36.9,116.55157757963943
36.95,116.73123019590548
37.0,116.90980605109769
37.050000000000004,117.08773565360852
37.1,117.26487650734825
37.15,117.44136510725745
37.2,117.61682488344113
37.25,117.7919252559309
37.300000000000004,117.9665606015851
37.35,118.14038272973886
37.4,118.3138092713406
37.45,118.48661307687814
37.5,118.6580758635234
37.550000000000004,118.82933049968594
37.6,119.00065327168716
37.65,119.17183660829342
37.7,119.34155262161528
37.75,119.5106301691279
37.800000000000004,119.67941051125855
37.85,119.84852406923054
37.9,120.01754491538509
37.95,120.18589387335615
38.0,120.35401547774339
38.050000000000004,120.5218886116046
38.1,120.69082866729015
38.15,120.85938558325726
38.2,121.02774796299089
38.25,121.19634231963855
38.300000000000004,121.36523045528288
38.35,121.53285978120083
38.400000000000006,121.69991661285913
38.45,121.8671254979619
38.5,122.03428076845944
38.550000000000004,122.20059203509611
38.6,122.36705042235022
38.650000000000006,122.53318399480727
38.7,122.69926154647966
38.75,122.86587630939597
38.800000000000004,123.03370455070363
38.85,123.20115156524078
38.900000000000006,123.36878807634683
38.95,123.53659055160799
39.0,123.70484336461021
39.050000000000004,123.8724271749046
39.1,124.04016529576388
39.150000000000006,124.20771805393507
39.2,124.37491057705195
39.25,124.54131782472598
39.300000000000004,124.70876078794502
39.35,124.87730248523793
39.400000000000006,125.045708650024
39.45,125.21423341955577
39.5,125.38258898422765
39.550000000000004,125.55213895543403
39.6,125.72138326806615
39.650000000000006,125.89069747152423
39.7,126.06005056182848
39.75,126.22936628049686
39.800000000000004,126.39967246327643
39.85,126.57037198534519
39.900000000000006,126.7401879750331
39.95,126.910370984306
40.0,127.08142918684275
40.050000000000004,127.252303888995
40.1,127.42257478169151
40.150000000000006,127.59460808440481
40.2,127.76638510296256
40.25,127.93667285631314
40.300000000000004,128.10647496532954
40.35,128.2775436274961
40.400000000000006,128.44914380630715
40.45,128.6203756994407
40.5,128.79083793030674
40.550000000000004,128.9607817391344
40.6,129.13072642580244
40.650000000000006,129.3002464274658
40.7,129.4697449119475
40.75,129.63876226545923
40.800000000000004,129.80751462078857
40.85,129.9762703366591
40.900000000000006,130.14509662589546
40.95,130.3150921276861
41.0,130.4852611315059
41.050000000000004,130.6545817579938
41.1,130.82437362557138
41.150000000000006,130.99483676257336
41.2,131.16363205607095
41.25,131.33259340940475
41.300000000000004,131.50188843369102
41.35,131.67125738163836
41.400000000000006,131.84119583932093
41.45,132.01367403359845
41.5,132.18597200211846
41.550000000000004,132.35843747665436
41.6,132.53113915644053
